Country,ActorName,ActorType,AffiliationTo,AffiliationStartDate,AffiliationEndDate,Aliases
Albania,Lufter Xhuveli,Individual,Cabinet (Albania),BOT,EOT,L. Xhuveli ; Lufter Xhuveli ; L Xhuveli ; Dr. Lufter Xhuveli
Albania,Lufter Xhuveli,Individual,Environmentalist Agrarian Party,BOT,EOT,L. Xhuveli ; Lufter Xhuveli ; L Xhuveli ; Dr. Lufter Xhuveli
Albania,Lufter Xhuveli,Individual,"Ministry of Agriculture, Food, and Consumer Protection",10/2/98,2/21/02,L. Xhuveli ; Lufter Xhuveli ; L Xhuveli ; Dr. Lufter Xhuveli
Albania,Lufter Xhuveli,Individual,"Ministry of Environment, Forests, and Water Administration",2/22/02,9/11/05,L. Xhuveli ; Lufter Xhuveli ; L Xhuveli ; Dr. Lufter Xhuveli
Albania,Lulzim Basha,Individual,Elite (Albania),5/2/07,EOT,Lulzim Basha
Albania,Lulzim Basha,Individual,Foreign Ministry (Albania),5/2/07,9/17/09,Lulzim Basha
Albania,Lulzim Basha,Individual,Interior / Home Ministry (Albania),9/17/09,4/25/11,Lulzim Basha
Albania,Makbule Ceco,Individual,Cabinet (Albania),BOT,EOT,M Ceco ; Makbule Ceco ; M. Ceco
Albania,Makbule Ceco,Individual,Executive Office (Albania),10/29/99,2/21/02,M Ceco ; Makbule Ceco ; M. Ceco
Albania,Makbule Ceco,Individual,"Ministry of Labor, Social Affairs, and Equal Opportunities",10/29/99,2/21/02,M Ceco ; Makbule Ceco ; M. Ceco
Albania,Makbule Ceco,Individual,Socialist Party of Albania,BOT,EOT,M Ceco ; Makbule Ceco ; M. Ceco
Albania,Maqo Lakrori,Individual,Assembly of the Republic of Albania,1/1/92,EOT,M Lakrori ; M. Lakrori ; Maqo Lakrori
Albania,Maqo Lakrori,Individual,Cabinet (Albania),BOT,EOT,M Lakrori ; M. Lakrori ; Maqo Lakrori
Albania,Maqo Lakrori,Individual,Ministry of Education and Science,BOT,EOT,M Lakrori ; M. Lakrori ; Maqo Lakrori
